Layer name, Layer Type, IFMAP Height, IFMAP Width, Filter Height, Filter Width, Channels, Num Filter, Stride H, Stride W, MAC Cycles,
Attn_Qmap_287,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_288,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_289,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_290,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_291,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_292,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_293,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_294,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_295,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_296,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_297,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_298,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_299,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_300,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_301,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_302,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_303,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_304,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_305,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_306,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_307,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_308,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_309,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_310,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_311,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_312,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_313,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_314,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_315,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_316,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_317,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_318,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_319,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_320,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
FFN1_321,	GEMM,	1,	1,	1,	1,	512,	2048,	1,	1,	32,	
FFN2_322,	GEMM,	1,	1,	1,	1,	2048,	512,	1,	1,	32,	
Attn_Xmap_323,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_324,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_325,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_326,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_327,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_328,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_329,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_330,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_331,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_332,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_333,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_334,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_335,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_336,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_337,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_338,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_339,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_340,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_341,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_342,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_343,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_344,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_345,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_346,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_347,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_348,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_349,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_350,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_351,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_352,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_353,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_354,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_355,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_356,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_357,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_358,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_359,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_360,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_361,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_362,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_363,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_364,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_365,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_366,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_367,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_368,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_369,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_370,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
FFN1_371,	GEMM,	1,	1,	1,	1,	512,	2048,	1,	1,	32,	
FFN2_372,	GEMM,	1,	1,	1,	1,	2048,	512,	1,	1,	32,	
Attn_Xmap_373,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_374,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_375,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_376,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_377,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_378,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_379,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_380,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_381,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_382,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_383,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_384,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_385,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_386,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_387,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_388,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_389,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_390,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_391,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_392,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_393,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_394,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_395,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_396,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_397,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_398,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_399,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_400,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_401,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_402,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_403,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_404,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_405,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_406,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_407,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_408,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_409,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_410,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_411,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_412,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_413,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_414,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_415,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_416,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_417,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_418,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_419,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_420,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
FFN1_421,	GEMM,	1,	1,	1,	1,	512,	2048,	1,	1,	32,	
FFN2_422,	GEMM,	1,	1,	1,	1,	2048,	512,	1,	1,	32,	
Attn_Xmap_423,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_424,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_425,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_426,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_427,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_428,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_429,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_430,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_431,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_432,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_433,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_434,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_435,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_436,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_437,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_438,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_439,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_440,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_441,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_442,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_443,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_444,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_445,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_446,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_447,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_448,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_449,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_450,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_451,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_452,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_453,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_454,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_455,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_456,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_457,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_458,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_459,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_460,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_461,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_462,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_463,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_464,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_465,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_466,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_467,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_468,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_469,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_470,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
FFN1_471,	GEMM,	1,	1,	1,	1,	512,	2048,	1,	1,	32,	
FFN2_472,	GEMM,	1,	1,	1,	1,	2048,	512,	1,	1,	32,	
Attn_Xmap_473,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_474,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_475,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_476,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_477,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_478,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_479,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_480,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_481,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_482,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_483,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_484,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_485,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_486,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_487,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_488,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_489,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_490,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_491,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_492,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_493,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_494,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_495,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_496,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_497,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_498,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_499,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_500,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_501,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_502,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_503,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_504,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_505,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_506,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_507,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_508,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_509,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_510,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_511,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_512,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_513,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_514,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_515,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_516,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_517,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_518,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_519,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_520,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
FFN1_521,	GEMM,	1,	1,	1,	1,	512,	2048,	1,	1,	32,	
FFN2_522,	GEMM,	1,	1,	1,	1,	2048,	512,	1,	1,	32,	
Embedding_523,	GEMM,	512,	1,	1,	1,	1,	33708,	1,	1,	32,	
Attn_Xmap_524,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_525,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_526,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_527,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_528,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_529,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_530,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_531,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_532,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_533,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_534,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_535,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_536,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_537,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_538,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_539,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_540,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_541,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_542,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_543,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_544,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_545,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_546,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_547,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_548,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_549,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_550,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_551,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_552,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_553,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_554,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_555,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_556,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_557,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_558,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_559,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_560,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_561,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_562,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
